Staff ID,Last Name, First Name,Address,City,State,State Name,Zip Code,Home Phone,Date Hired,Dept ID,Location,Work Phone,Mail Stop,Budget,Pay Grade,Monthly Salary,Retirement Vested,Health Plan,Supr ID, Last Name,First Name,
21196,Lewis,Shirley,10545 Carr Rd.,Renton,WA,Washington,98055,(425) 227-2119,5/6/2008,PROD,Seattle,(206) 221-2119,QR-19,R-5321,9,"$3,388.95",FALSE,Kaiser Permanente,22056,Harrison,Bill,
21197,Presley,Bryan,19300 108th S. E.,Renton,WA,Washington,98055,(425) 227-2119,5/9/2008,SALE,Bellevue,(425) 882-2119,HG-12,S-3006,18,"$6,444.20",FALSE,Kaiser Permanente,15907,Stewart,Robert,
21199,Connors,Elizabeth,325 Burnett North,Renton,WA,Washington,98055,(425) 227-2119,5/9/2008,PROD,Seattle,(206) 221-2119,QR-31,R-5321,7,"$2,836.59",FALSE,Kaiser Permanente,15499,Irwin,Bob,
21219,Tooper,Virginia,4102 N. E. 4th,Renton,WA,Washington,98056,(425) 226-2121,5/29/2008,PROD,Seattle,(206) 221-2121,QR-27,R-2661,15,"$5,322.23",FALSE,Group Health,13668,Jarrett,Lynn,
21245,Sweet,Jean,800 Rainier Ave. South,Renton,WA,Washington,98055,(425) 227-2124,6/24/2008,PROD,Renton,(425) 393-2124,PB-18,R-1779,3,"$1,869.98",FALSE,Regence,10001,Sullivan,Frank,
21258,Bergman,Cecelia,100 Rainier Ave. South,Renton,WA,Washington,98055,(425) 227-2125,7/7/2008,ENGR,Renton,(425) 393-2125,XJ-67,E-1089,18,"$6,444.20",FALSE,Regence,19739,Rogers,Dave,
21265,Nichols,Bill,315 S. 3rd,Renton,WA,Washington,98055,(425) 227-2126,7/14/2008,PROD,Seattle,(206) 221-2126,QR-35,R-2661,8,"$3,107.03",FALSE,Kaiser Permanente,19758,Mosley,Marsha,
21289,Swanson,Carol,724 S. 3rd,Renton,WA,Washington,98055,(425) 227-2128,8/7/2008,PROD,Seattle,(206) 221-2128,QR-06,R-5321,14,"$4,971.24",FALSE,Group Health,20080,Stone,Doris,
21308,Wood,Andrew,1734 S. Central Ave.,Kent,WA,Washington,98032,(253) 872-2130,8/26/2008,PROD,Seattle,(206) 221-2130,QR-07,R-2661,11,"$3,987.36",FALSE,Group Health,11249,Lancaster,Eleanor,
21309,Douglas,James,4901 D St. N. E.,Auburn,WA,Washington,98002,(253) 833-2130,8/27/2008,PROD,Seattle,(206) 221-2130,QR-27,R-2661,12,"$4,303.81",FALSE,Group Health,13668,Jarrett,Lynn,
21328,Lord,Robert,620 Naches Ave. S. W.,Renton,WA,Washington,98055,(425) 227-2132,9/15/2008,PROD,Seattle,(206) 221-2132,QR-31,R-5321,4,"$2,094.37",FALSE,Regence,15499,Irwin,Bob,
21478,Williams,Bob,3130 D St. S. E.,Auburn,WA,Washington,98002,(253) 833-2147,2/12/2009,PROD,Renton,(425) 393-2147,PB-14,R-1779,14,"$4,971.24",FALSE,Regence,15131,Goldberg,Molly,
21533,Alberts,George,1819 Westlake Ave. N.,Seattle,WA,Washington,98109,(206) 452-2153,4/8/2009,PROD,Seattle,(206) 221-2153,QR-35,R-2661,4,"$2,094.37",FALSE,Group Health,19758,Mosley,Marsha,
21534,Walters,Karen,2112 A St. S. E.,Auburn,WA,Washington,98002,(253) 833-2153,4/9/2009,PROD,Renton,(425) 393-2153,PB-21,R-1779,15,"$5,322.23",FALSE,Kaiser Permanente,12655,Borman,Frank,
21592,McGinnis,Gerald,600 S. W. 10th,Renton,WA,Washington,98055,(425) 227-2159,6/6/2009,ACCT,Renton,(425) 393-2159,BB-27,A-1834,5,"$2,330.26",FALSE,Group Health,20002,Carrera,Barbara,
21593,Gray,Lee,2809 Academy Dr.,Auburn,WA,Washington,98002,(253) 833-2159,6/7/2009,PROD,Seattle,(206) 221-2159,QR-35,R-2661,5,"$2,330.26",FALSE,Regence,19758,Mosley,Marsha,
21594,Lopez,Eileen,4430 Talbot Rd. South,Renton,WA,Washington,98055,(425) 227-2159,6/8/2009,PROD,Seattle,(206) 221-2159,QR-31,R-5321,5,"$2,330.26",FALSE,Regence,15499,Irwin,Bob,
21598,McKinley,John,1930 A St. S. E.,Auburn,WA,Washington,98002,(253) 833-2159,6/12/2009,PROD,Seattle,(206) 221-2159,QR-27,R-2661,5,"$2,330.26",FALSE,Regence,13668,Jarrett,Lynn,
21614,Cook,Gene,204 S. W. 43rd,Renton,WA,Washington,98055,(425) 227-2161,6/28/2009,PROD,Seattle,(206) 221-2161,QR-12,R-2661,9,"$3,388.95",FALSE,Regence,11157,Hill,Erica,
21615,Evans,Bill,450 Shttuck Ave S Ste 200,Renton,WA,Washington,98055,(425) 227-2161,6/29/2009,PROD,Seattle,(206) 221-2161,QR-10,R-2661,8,"$3,107.03",FALSE,Regence,20838,Kramer,Peggy,
21657,Griffith,Carol,1400 Monster Rd. S. W.,Renton,WA,Washington,98055,(425) 227-2165,8/10/2009,SALE,Bellevue,(425) 882-2165,HG-12,S-3006,18,"$6,444.20",FALSE,Group Health,15907,Stewart,Robert,
21658,Pacino,Theodore,715 Lind S. W.,Renton,WA,Washington,98055,(425) 227-2165,8/10/2009,PROD,Renton,(425) 393-2165,PB-18,R-1779,9,"$3,388.95",FALSE,Group Health,10001,Sullivan,Frank,
21679,Schwartz,Bill,906 Industry Dr.,Tukwila,WA,Washington,98188,(206) 575-2167,9/1/2009,PROD,Seattle,(206) 221-2167,QR-07,R-2661,14,"$4,971.24",FALSE,Group Health,11249,Lancaster,Eleanor,
21752,Hickok,Joe,16610 S. E. 128th St. Ste B,Renton,WA,Washington,98056,(425) 226-2175,11/13/2009,ACCT,Renton,(425) 393-2175,BB-27,A-1834,3,"$1,869.98",FALSE,Regence,20002,Carrera,Barbara,
21776,Cassidy,Jeff,211 Morris Ave. South,Renton,WA,Washington,98055,(425) 227-2177,12/7/2009,PROD,Seattle,(206) 221-2177,QR-19,R-5321,12,"$4,303.81",FALSE,Regence,22056,Harrison,Bill,
21777,Martiniak,Ray,1501 15th N. W. Ste. 106,Auburn,WA,Washington,98001,(253) 833-2177,12/8/2009,SALE,Bellevue,(425) 882-2177,HG-12,S-3006,16,"$5,684.71",FALSE,Kaiser Permanente,15907,Stewart,Robert,
21796,Tillis,Harry,1347 Aubum Way North,Auburn,WA,Washington,98002,(253) 833-2179,12/27/2009,PROD,Seattle,(206) 221-2179,QR-12,R-2661,20,"$7,249.73",FALSE,Kaiser Permanente,19589,Adams,Wes,
21813,Parker,Phyllis,500 S. W. 16th,Renton,WA,Washington,98055,(425) 227-2181,1/13/2010,PROD,Seattle,(206) 221-2181,QR-10,R-2661,19,"$6,841.20",FALSE,Regence,20838,Kramer,Peggy,
21902,Graham,Margaret,18 Aubum Way North,Auburn,WA,Washington,98002,(253) 833-2190,4/12/2010,ACCT,Seattle,(206) 221-2190,BX-45,A-1834,2,"$1,657.08",FALSE,Kaiser Permanente,22037,Johnson,Peter,
21911,Carter,Liz,R St And Oravitz Rd,Auburn,WA,Washington,98002,(253) 833-2191,4/21/2010,PROD,Seattle,(206) 221-2191,QR-27,R-2661,7,"$2,836.59",FALSE,Kaiser Permanente,13668,Jarrett,Lynn,
21919,Davenport,Donna,903 S. 4th St.,Renton,WA,Washington,98055,(425) 227-2191,4/29/2010,PROD,Seattle,(206) 221-2191,QR-31,R-5321,13,"$4,631.76",FALSE,Kaiser Permanente,15499,Irwin,Bob,
21930,Watson,Ginni,315 Main Ave. South,Renton,WA,Washington,98055,(425) 227-2193,5/10/2010,MKTG,Bellevue,(425) 882-2193,RL-27,M-1211,6,"$2,577.68",FALSE,Group Health,12810,Shavers,Robert,
21931,Jones,Joan,606 W. Gowe,Kent,WA,Washington,98032,(253) 872-2193,5/10/2010,PROD,Seattle,(206) 221-2193,QR-35,R-2661,18,"$6,444.20",FALSE,Group Health,19758,Mosley,Marsha,
21932,Lautenbach,Duane,900 Lind Ave S. W.,Renton,WA,Washington,98055,(425) 227-2193,5/12/2010,ACCT,Seattle,(206) 221-2193,BX-45,A-1834,5,"$2,330.26",FALSE,Group Health,22037,Johnson,Peter,
21933,Woodward,Claire,30 W Main,Auburn,WA,Washington,98001,(253) 833-2193,5/13/2010,ENGR,Renton,(425) 393-2193,XJ-67,E-1089,11,"$3,987.36",FALSE,Group Health,19739,Rogers,Dave,
21934,Flynn,Chris,200 S. W. 34th St.,Renton,WA,Washington,98056,(425) 226-2193,5/13/2010,ENGR,Renton,(425) 393-2193,XJ-67,E-1089,13,"$4,631.76",FALSE,Group Health,19739,Rogers,Dave,
21935,Hayes,William,542 Park Ave North,Renton,WA,Washington,98055,(425) 227-2193,5/13/2010,PROD,Seattle,(206) 221-2193,QR-35,R-2661,1,"$1,455.70",FALSE,Group Health,19758,Mosley,Marsha,
21938,Connors,Bud,17910 Talbot Rd. South,Renton,WA,Washington,98055,(425) 227-2193,5/10/2010,PROD,Seattle,(206) 221-2193,QR-07,R-2661,9,"$3,388.95",FALSE,Group Health,11249,Lancaster,Eleanor,
21942,Sample,Roger,14616 192nd St. S. E.,Renton,WA,Washington,98058,(425) 226-2194,5/22/2010,ACCT,Renton,(425) 393-2194,BB-27,A-1834,2,"$1,657.08",FALSE,Group Health,20002,Carrera,Barbara,
21956,Lee,Timothy,3402 C St. N. E. Bay #205,Auburn,WA,Washington,98002,(253) 833-2195,6/5/2010,PROD,Seattle,(206) 221-2195,QR-19,R-5321,15,"$5,322.23",FALSE,Group Health,22056,Harrison,Bill,
21960,Smith,John,17110 S. E. 116th,Renton,WA,Washington,98058,(425) 226-2196,6/9/2010,MKTG,Bellevue,(425) 882-2196,RL-27,M-1211,6,"$2,577.68",FALSE,Regence,13040,Reynolds,Jonathan,
21961,Taylor,Vince,909 thomas Ave. S. W.,Renton,WA,Washington,98055,(425) 227-2196,6/9/2010,PROD,Seattle,(206) 221-2196,QR-06,R-5321,8,"$3,107.03",FALSE,Regence,20080,Stone,Doris,
21962,Selleck,Shirley,19027 72nd Ave. S.,Kent,WA,Washington,98032,(253) 872-2196,6/11/2010,ACCT,Renton,(425) 393-2196,BB-27,A-1834,2,"$1,657.08",FALSE,Regence,20002,Carrera,Barbara,
22021,Marsh,Marilyn,926 Aubum Way North,Auburn,WA,Washington,98002,(253) 833-2202,8/9/2010,PROD,Seattle,(206) 221-2202,QR-19,R-5321,5,"$2,330.26",FALSE,Group Health,22056,Harrison,Bill,
22031,Weinberg,David,4517 Aubum Way,Auburn,WA,Washington,98002,(253) 833-2203,8/19/2010,ENGR,Renton,(425) 393-2203,XJ-67,E-1089,10,"$3,682.40",FALSE,Group Health,20026,Morgan,Dave,
22037,Johnson,Peter,3102 B St. N. W.,Auburn,WA,Washington,98001,(253) 833-2203,8/25/2010,SALE,Bellevue,(425) 882-2203,HG-12,S-3006,19,"$6,841.20",FALSE,Group Health,15907,Stewart,Robert,
22053,Peters,Deborah,18644 72nd Ave. S.,Kent,WA,Washington,98032,(253) 872-2205,9/10/2010,ENGR,Renton,(425) 393-2205,XJ-67,E-1089,19,"$6,841.20",FALSE,Regence,19739,Rogers,Dave,
22056,Harrison,Bill,10700 S. E. 174th Ste. 202,Renton,WA,Washington,98055,(425) 227-2205,9/13/2010,PROD,Seattle,(206) 221-2205,QR-19,R-5321,20,"$7,249.73",FALSE,Regence,19589,Adams,Wes,
22062,Hoover,Toni,3240 B St. N. W.,Auburn,WA,Washington,98001,(253) 833-2206,9/19/2010,ACCT,Seattle,(206) 221-2206,BX-45,A-1834,2,"$1,657.08",FALSE,Regence,22037,Johnson,Peter,
22099,Bronson,Douglas,453 Renton Center Way S. W.,Renton,WA,Washington,98055,(425) 227-2209,10/26/2010,PROD,Seattle,(206) 221-2209,QR-07,R-2661,11,"$3,987.36",FALSE,Group Health,11249,Lancaster,Eleanor,
22113,Andrews,Mike,23605 - 156th S.E.,Kent,WA,Washington,98042,(253) 872-2211,11/9/2010,PROD,Seattle,(206) 221-2211,QR-12,R-2661,13,"$4,631.76",FALSE,Regence,11157,Hill,Erica,
22134,Otto,Emily,3000 Lind Ave. S. W.,Renton,WA,Washington,98055,(425) 227-2213,11/30/2010,PROD,Renton,(425) 393-2213,PB-21,R-1779,14,"$4,971.24",FALSE,Regence,12655,Borman,Frank,
22166,Lincoln,Beatrice,330 Sunset Blvd. North,Renton,WA,Washington,98055,(425) 227-2216,1/1/2011,PROD,Seattle,(206) 221-2216,QR-10,R-2661,4,"$2,094.37",FALSE,Kaiser Permanente,20838,Kramer,Peggy,
22177,Frasier,Gordon,14001 57th Ave. S.,Seattle,WA,Washington,98168,(206) 452-2217,1/12/2011,SALE,Bellevue,(425) 882-2217,HG-12,S-3006,2,"$1,657.08",FALSE,Regence,15907,Stewart,Robert,
22184,Ally,Kim,2904 A St. S. E.,Auburn,WA,Washington,98002,(253) 833-2218,1/19/2011,PROD,Renton,(425) 393-2218,PB-18,R-1779,3,"$1,869.98",FALSE,Regence,10001,Sullivan,Frank,
22230,Bond,Ward,1405 Aubum Way South,Auburn,WA,Washington,98002,(253) 833-2223,3/6/2011,MKTG,Bellevue,(425) 882-2223,RL-27,M-1211,5,"$2,330.26",FALSE,Regence,12810,Shavers,Robert,
22237,Broderick,Rosalind,364 Renton Center Way S. W.,Renton,WA,Washington,98055,(425) 227-2223,3/13/2011,SALE,Bellevue,(425) 882-2223,HG-12,S-3006,18,"$6,444.20",FALSE,Group Health,15907,Stewart,Robert,
22263,Ayres,William,330 Main Ave. South,Renton,WA,Washington,98055,(425) 227-2226,4/8/2011,PROD,Seattle,(206) 221-2226,QR-10,R-2661,1,"$1,455.70",FALSE,Group Health,20838,Kramer,Peggy,
22281,Haas,Arthur,301 W Main,Auburn,WA,Washington,98001,(253) 833-2228,4/26/2011,PROD,Seattle,(206) 221-2228,QR-07,R-2661,15,"$5,322.23",FALSE,Kaiser Permanente,11249,Lancaster,Eleanor,
22329,Simon,Joanne,501 10th Ave. North,Auburn,WA,Washington,98001,(253) 833-2232,6/13/2011,PROD,Seattle,(206) 221-2232,QR-10,R-2661,18,"$6,444.20",FALSE,Regence,20838,Kramer,Peggy,
22333,Wilder,Robert,16201 W. Valley Hwy.,Tukwila,WA,Washington,98188,(206) 575-2233,6/17/2011,PROD,Seattle,(206) 221-2233,QR-12,R-2661,11,"$3,987.36",FALSE,Regence,11157,Hill,Erica,
22353,Gable,Richard,1235 Main St.,Auburn,WA,Washington,98002,(253) 833-2235,7/7/2011,PROD,Seattle,(206) 221-2235,QR-07,R-2661,15,"$5,322.23",FALSE,Regence,11249,Lancaster,Eleanor,
22358,Cathcart,Jerry,1900 S Puget Dr. #110,Renton,WA,Washington,98055,(425) 227-2235,7/12/2011,PROD,Seattle,(206) 221-2235,QR-35,R-2661,19,"$6,841.20",FALSE,Kaiser Permanente,19758,Mosley,Marsha,
22383,Grove,Robert,8206 South 192nd St.,Kent,WA,Washington,98032,(253) 872-2238,8/7/2011,PROD,Seattle,(206) 221-2238,QR-12,R-2661,7,"$2,836.59",FALSE,Kaiser Permanente,11157,Hill,Erica,
22384,Sorrano,Henry,16526 161St Ave S. E.,Renton,WA,Washington,98058,(425) 226-2238,8/7/2011,PROD,Seattle,(206) 221-2238,QR-31,R-5321,19,"$6,841.20",FALSE,Kaiser Permanente,15499,Irwin,Bob,
22460,Slatta,Barry,3136 B St. N. W.,Auburn,WA,Washington,98001,(253) 833-2246,10/22/2011,MKTG,Bellevue,(425) 882-2246,RL-27,M-1211,22,"$8,387.61",FALSE,Group Health,22416,Buckle,Susan,
22463,Bechtel,Lois,20 2nd N. E.,Auburn,WA,Washington,98002,(253) 833-2249,11/24/2011,PROD,Seattle,(206) 221-2249,QR-07,R-2661,2,"$1,657.08",FALSE,Regence,11249,Lancaster,Eleanor,
22464,Jennings,Michael,707 Rainier Ave. South,Renton,WA,Washington,98055,(425) 227-2251,12/14/2011,PROD,Renton,(425) 393-2251,PB-18,R-1779,5,"$2,330.26",FALSE,Kaiser Permanente,10001,Sullivan,Frank,
22470,Stone,Joseph,4044 Aubum Way N Ste. 11,Auburn,WA,Washington,98002,(253) 833-2252,12/30/2011,PROD,Seattle,(206) 221-2252,QR-06,R-5321,19,"$6,841.20",FALSE,Kaiser Permanente,19589,Adams,Wes,
22471,Crosby,Donald,705 Rainier Ave. South,Renton,WA,Washington,98055,(425) 227-2253,1/1/2012,PROD,Seattle,(206) 221-2253,QR-10,R-2661,8,"$3,107.03",FALSE,Kaiser Permanente,20838,Kramer,Peggy,
22472,Mills,William,307 N. Lincoln,Kent,WA,Washington,98032,(253) 872-2254,1/11/2012,PROD,Seattle,(206) 221-2254,QR-12,R-2661,14,"$4,971.24",FALSE,Regence,11157,Hill,Erica,
22481,Jones,Jonathan,7687 S. 180th,Kent,WA,Washington,98032,(253) 872-2255,1/24/2012,PROD,Seattle,(206) 221-2255,QR-12,R-2661,17,"$6,058.71",FALSE,Regence,11157,Hill,Erica,
22495,Greene,Lee,314 Williams S.,Renton,WA,Washington,98055,(425) 227-2257,2/13/2012,PROD,Seattle,(206) 221-2257,QR-19,R-5321,11,"$3,987.36",FALSE,Regence,22056,Harrison,Bill,
22499,Brinkley,Stanley,24050 Pacific Hwy S.,Kent,WA,Washington,98032,(253) 872-2275,8/12/2012,PROD,Seattle,(206) 221-2275,QR-19,R-5321,13,"$4,631.76",FALSE,Group Health,22056,Harrison,Bill,
22503,Strassberger,Tom,131 30th St. N. E. Ste. 25,Auburn,WA,Washington,98002,(253) 833-2279,9/18/2012,ACCT,Seattle,(206) 221-2279,BX-45,A-1834,1,"$1,455.70",FALSE,Regence,22037,Johnson,Peter,
22505,Weldon,Karen,"300 S.W. 7th, Rm. 145",Renton,WA,Washington,98055,(425) 227-2285,11/22/2012,SALE,Bellevue,(425) 882-2285,HG-12,S-3006,7,"$2,836.59",FALSE,Regence,15907,Stewart,Robert,
22509,Lindquist,Dale,4616 S. 200th,Kent,WA,Washington,98032,(253) 872-2289,12/30/2012,ENGR,Renton,(425) 393-2289,XJ-67,E-1089,10,"$3,682.40",FALSE,Kaiser Permanente,19739,Rogers,Dave,
22510,Christiansen,Paul,2704 I St. N. E.,Auburn,WA,Washington,98002,(253) 833-2290,1/9/2013,PROD,Seattle,(206) 221-2290,QR-07,R-2661,5,"$2,330.26",FALSE,Regence,11249,Lancaster,Eleanor,
22512,Farnsworth,Gerald,4011 Talbot Rd. South Ste. 210,Renton,WA,Washington,98055,(425) 227-2292,1/28/2013,PROD,Renton,(425) 393-2292,PB-21,R-1779,4,"$2,094.37",FALSE,Regence,12655,Borman,Frank,
22513,Stovall,Jay,1437 West Valley Hwy.,Auburn,WA,Washington,98001,(253) 833-2293,2/9/2013,PROD,Seattle,(206) 221-2293,QR-31,R-5321,3,"$1,869.98",FALSE,Regence,15499,Irwin,Bob,
22514,Somerson,Judy,11888 172nd Pl. S. E.,Renton,WA,Washington,98056,(425) 226-2294,2/13/2013,MKTG,Bellevue,(425) 882-2294,RL-27,M-1211,5,"$2,330.26",FALSE,Regence,22460,Slatta,Barry,
22515,Reed,Dennis,3104 Aubum Way North,Auburn,WA,Washington,98002,(253) 833-2294,2/13/2013,ENGR,Renton,(425) 393-2294,XJ-67,E-1089,10,"$3,682.40",FALSE,Regence,20026,Morgan,Dave,
22517,Zoom,Zelda,17722 Springbrook Rd.,Renton,WA,Washington,98055,(425) 227-2326,2/21/2013,ACCT,Renton,(425) 393-2326,BB-27,A-1834,1,"$1,455.70",FALSE,Kaiser Permanente,20002,Carrera,Barbara,
